frame_idx,batch_idx,image_id,file_name,keypoint_id,pred_x,pred_y,pred_conf,gt_x,gt_y,gt_visible
17,0,17,iter_00_frame_017.png,7,381.90234375,227.01953125,0.4985415041446686,439,234,2
17,0,17,iter_00_frame_017.png,8,381.90234375,343.50390625,0.3958284854888916,394,216,1
17,0,17,iter_00_frame_017.png,9,398.54296875,185.41796875,0.4982264041900635,419,199,2
17,0,17,iter_00_frame_017.png,10,406.86328125,193.73828125,0.3559083342552185,367,179,1
17,0,17,iter_00_frame_017.png,11,398.54296875,260.30078125,0.705420732498169,413,283,1
17,0,17,iter_00_frame_017.png,12,415.18359375,268.62109375,0.6985466480255127,390,266,1
17,0,17,iter_00_frame_017.png,13,365.26171875,326.86328125,0.5965147018432617,365,352,2
17,0,17,iter_00_frame_017.png,14,356.94140625,335.18359375,0.6785744428634644,336,319,1
17,0,17,iter_00_frame_017.png,15,390.22265625,393.42578125,0.3990821838378906,401,417,2
17,0,17,iter_00_frame_017.png,16,390.22265625,401.74609375,0.5810543298721313,371,386,1
18,0,18,iter_00_frame_018.png,0,373.58203125,185.41796875,0.6104086637496948,338,168,2
18,0,18,iter_00_frame_018.png,1,373.58203125,177.09765625,0.6172455549240112,343,156,2
18,0,18,iter_00_frame_018.png,2,373.58203125,177.09765625,0.6028980016708374,340,154,1
18,0,18,iter_00_frame_018.png,3,373.58203125,185.41796875,0.5352094769477844,371,158,2
18,0,18,iter_00_frame_018.png,4,373.58203125,185.41796875,0.4517173171043396,361,154,1
18,0,18,iter_00_frame_018.png,5,373.58203125,202.05859375,0.528573215007782,393,201,2
18,0,18,iter_00_frame_018.png,6,390.22265625,202.05859375,0.43825995922088623,373,192,1
18,0,18,iter_00_frame_018.png,7,381.90234375,251.98046875,0.5034629106521606,439,239,2
18,0,18,iter_00_frame_018.png,8,415.18359375,227.01953125,0.48475903272628784,394,221,1
18,0,18,iter_00_frame_018.png,9,398.54296875,193.73828125,0.4944934844970703,418,204,2
18,0,18,iter_00_frame_018.png,10,406.86328125,193.73828125,0.4829508066177368,366,184,1
18,0,18,iter_00_frame_018.png,11,390.22265625,268.62109375,0.6916967034339905,414,288,1
18,0,18,iter_00_frame_018.png,12,406.86328125,285.26171875,0.7810490727424622,390,270,1
18,0,18,iter_00_frame_018.png,13,356.94140625,326.86328125,0.6808605194091797,363,354,2
18,0,18,iter_00_frame_018.png,14,356.94140625,343.50390625,0.8538462519645691,334,320,1
18,0,18,iter_00_frame_018.png,15,390.22265625,385.10546875,0.4517444372177124,401,417,2
18,0,18,iter_00_frame_018.png,16,390.22265625,401.74609375,0.6707937121391296,371,386,1
19,0,19,iter_00_frame_019.png,0,381.90234375,193.73828125,0.5243679285049438,337,174,2
19,0,19,iter_00_frame_019.png,1,373.58203125,185.41796875,0.5339664220809937,342,162,2
19,0,19,iter_00_frame_019.png,2,373.58203125,185.41796875,0.5024449229240417,339,160,1
19,0,19,iter_00_frame_019.png,3,381.90234375,185.41796875,0.5006310939788818,370,164,2
19,0,19,iter_00_frame_019.png,4,373.58203125,185.41796875,0.36895209550857544,360,160,1
19,0,19,iter_00_frame_019.png,5,373.58203125,202.05859375,0.5022047162055969,392,206,2
19,0,19,iter_00_frame_019.png,6,390.22265625,210.37890625,0.42666715383529663,373,197,1
19,0,19,iter_00_frame_019.png,7,381.90234375,243.66015625,0.5122799277305603,439,244,2
19,0,19,iter_00_frame_019.png,8,415.18359375,227.01953125,0.41943758726119995,394,225,1
19,0,19,iter_00_frame_019.png,9,406.86328125,193.73828125,0.4790685772895813,418,210,2
19,0,19,iter_00_frame_019.png,10,415.18359375,202.05859375,0.4305468499660492,366,189,1
19,0,19,iter_00_frame_019.png,11,390.22265625,260.30078125,0.6740145683288574,415,293,1
19,0,19,iter_00_frame_019.png,12,415.18359375,285.26171875,0.7865146398544312,391,275,1
19,0,19,iter_00_frame_019.png,13,356.94140625,335.18359375,0.7353313565254211,362,356,2
19,0,19,iter_00_frame_019.png,14,356.94140625,335.18359375,0.7671277523040771,332,321,1
19,0,19,iter_00_frame_019.png,15,390.22265625,393.42578125,0.4652881920337677,401,417,1
19,0,19,iter_00_frame_019.png,16,390.22265625,401.74609375,0.5650026202201843,371,386,1
20,0,20,iter_00_frame_020.png,0,398.54296875,202.05859375,0.4656180441379547,337,180,2
20,0,20,iter_00_frame_020.png,1,373.58203125,185.41796875,0.5102651715278625,341,168,2
20,0,20,iter_00_frame_020.png,2,373.58203125,193.73828125,0.4169684648513794,338,166,1
20,0,20,iter_00_frame_020.png,3,381.90234375,185.41796875,0.441575825214386,369,170,2
20,0,20,iter_00_frame_020.png,4,373.58203125,202.05859375,0.35055065155029297,359,166,1
20,0,20,iter_00_frame_020.png,5,373.58203125,243.66015625,0.4862472414970398,392,212,2
20,0,20,iter_00_frame_020.png,6,365.26171875,318.54296875,0.413455069065094,373,203,1
20,0,20,iter_00_frame_020.png,7,381.90234375,251.98046875,0.5258836150169373,439,249,2
20,0,20,iter_00_frame_020.png,8,390.22265625,251.98046875,0.39016592502593994,394,230,1
20,0,20,iter_00_frame_020.png,9,406.86328125,210.37890625,0.44142621755599976,417,216,2
20,0,20,iter_00_frame_020.png,10,406.86328125,210.37890625,0.4336945414543152,365,194,1
20,0,20,iter_00_frame_020.png,11,390.22265625,260.30078125,0.6594090461730957,416,298,1
20,0,20,iter_00_frame_020.png,12,406.86328125,285.26171875,0.7778586745262146,392,279,1
20,0,20,iter_00_frame_020.png,13,356.94140625,326.86328125,0.5991224050521851,360,357,2
20,0,20,iter_00_frame_020.png,14,356.94140625,343.50390625,0.7986992597579956,331,322,1
20,0,20,iter_00_frame_020.png,15,381.90234375,393.42578125,0.4207640290260315,401,417,1
20,0,20,iter_00_frame_020.png,16,390.22265625,401.74609375,0.5890222191810608,371,386,1
21,0,21,iter_00_frame_021.png,0,398.54296875,210.37890625,0.4894961714744568,336,186,2
21,0,21,iter_00_frame_021.png,1,381.90234375,193.73828125,0.46640005707740784,340,174,2
21,0,21,iter_00_frame_021.png,2,373.58203125,202.05859375,0.4123273491859436,337,172,1
21,0,21,iter_00_frame_021.png,3,381.90234375,193.73828125,0.4456062316894531,368,176,2
21,0,21,iter_00_frame_021.png,4,373.58203125,210.37890625,0.41538572311401367,358,172,1
21,0,21,iter_00_frame_021.png,5,381.90234375,235.33984375,0.46307098865509033,391,217,2
21,0,21,iter_00_frame_021.png,6,398.54296875,276.94140625,0.4236314296722412,372,208,1
21,0,21,iter_00_frame_021.png,7,390.22265625,251.98046875,0.4809168577194214,438,254,2
21,0,21,iter_00_frame_021.png,8,406.86328125,251.98046875,0.3925391435623169,394,235,1
21,0,21,iter_00_frame_021.png,9,415.18359375,235.33984375,0.3481829762458801,417,222,2
21,0,21,iter_00_frame_021.png,10,406.86328125,218.69921875,0.3878401815891266,365,199,1
21,0,21,iter_00_frame_021.png,11,390.22265625,251.98046875,0.5752458572387695,417,303,1
21,0,21,iter_00_frame_021.png,12,406.86328125,285.26171875,0.7253897190093994,393,284,1
21,0,21,iter_00_frame_021.png,13,365.26171875,326.86328125,0.5208278894424438,359,358,2
21,0,21,iter_00_frame_021.png,14,356.94140625,343.50390625,0.8047257661819458,329,322,1
21,0,21,iter_00_frame_021.png,15,398.54296875,401.74609375,0.4165516197681427,401,417,1
21,0,21,iter_00_frame_021.png,16,381.90234375,393.42578125,0.6133390665054321,371,386,1
22,0,22,iter_00_frame_022.png,0,398.54296875,210.37890625,0.49506235122680664,335,192,2
22,0,22,iter_00_frame_022.png,1,390.22265625,218.69921875,0.40056225657463074,340,180,2
22,0,22,iter_00_frame_022.png,2,398.54296875,218.69921875,0.36318936944007874,336,178,1
22,0,22,iter_00_frame_022.png,3,381.90234375,235.33984375,0.365896612405777,368,182,2
22,0,22,iter_00_frame_022.png,4,398.54296875,235.33984375,0.39643171429634094,357,178,1
22,0,22,iter_00_frame_022.png,5,381.90234375,243.66015625,0.5202649831771851,391,223,2
22,0,22,iter_00_frame_022.png,6,398.54296875,276.94140625,0.4322044849395752,372,213,1
22,0,22,iter_00_frame_022.png,7,390.22265625,260.30078125,0.4223843216896057,438,260,2
22,0,22,iter_00_frame_022.png,8,415.18359375,260.30078125,0.396425724029541,394,239,1
22,0,22,iter_00_frame_022.png,9,415.18359375,235.33984375,0.3533616364002228,416,228,2
22,0,22,iter_00_frame_022.png,10,415.18359375,227.01953125,0.32590624690055847,365,204,1
22,0,22,iter_00_frame_022.png,11,381.90234375,260.30078125,0.5607566833496094,418,308,1
22,0,22,iter_00_frame_022.png,12,406.86328125,285.26171875,0.6380677223205566,394,288,1
22,0,22,iter_00_frame_022.png,13,356.94140625,335.18359375,0.586463451385498,357,360,2
22,0,22,iter_00_frame_022.png,14,356.94140625,343.50390625,0.6002151370048523,328,323,1
22,0,22,iter_00_frame_022.png,15,390.22265625,393.42578125,0.4834260940551758,401,417,1
22,0,22,iter_00_frame_022.png,16,381.90234375,360.14453125,0.39276546239852905,371,386,1
23,0,23,iter_00_frame_023.png,0,398.54296875,210.37890625,0.5154561400413513,334,198,2
23,0,23,iter_00_frame_023.png,1,390.22265625,218.69921875,0.5001246929168701,339,186,2
23,0,23,iter_00_frame_023.png,2,398.54296875,227.01953125,0.4289412498474121,335,184,1
23,0,23,iter_00_frame_023.png,3,381.90234375,227.01953125,0.37230217456817627,367,189,2
23,0,23,iter_00_frame_023.png,4,373.58203125,243.66015625,0.4307136535644531,356,184,1
23,0,23,iter_00_frame_023.png,5,381.90234375,243.66015625,0.5244609117507935,390,229,2
23,0,23,iter_00_frame_023.png,6,398.54296875,276.94140625,0.5258809924125671,372,219,1
23,0,23,iter_00_frame_023.png,7,381.90234375,285.26171875,0.42695701122283936,438,265,2
23,0,23,iter_00_frame_023.png,8,390.22265625,285.26171875,0.4538787007331848,394,244,1
23,0,23,iter_00_frame_023.png,9,406.86328125,243.66015625,0.2924109697341919,415,234,2
23,0,23,iter_00_frame_023.png,10,406.86328125,227.01953125,0.3497229814529419,364,209,1
23,0,23,iter_00_frame_023.png,11,390.22265625,285.26171875,0.5471073985099792,419,313,1
23,0,23,iter_00_frame_023.png,12,406.86328125,285.26171875,0.6022124290466309,395,293,1
23,0,23,iter_00_frame_023.png,13,356.94140625,343.50390625,0.6785130500793457,356,361,2
23,0,23,iter_00_frame_023.png,14,365.26171875,343.50390625,0.5306513905525208,327,324,1
23,0,23,iter_00_frame_023.png,15,381.90234375,393.42578125,0.5733504891395569,401,417,1
23,0,23,iter_00_frame_023.png,16,381.90234375,360.14453125,0.37341243028640747,371,386,1
24,0,24,iter_00_frame_024.png,0,390.22265625,218.69921875,0.46348708868026733,333,205,2
24,0,24,iter_00_frame_024.png,1,381.90234375,218.69921875,0.48582687973976135,338,193,2
24,0,24,iter_00_frame_024.png,2,373.58203125,227.01953125,0.45182839035987854,334,190,1
24,0,24,iter_00_frame_024.png,3,381.90234375,227.01953125,0.4088693857192993,366,195,2
24,0,24,iter_00_frame_024.png,4,373.58203125,243.66015625,0.43063390254974365,355,190,1
24,0,24,iter_00_frame_024.png,5,381.90234375,243.66015625,0.571439802646637,390,235,2
24,0,24,iter_00_frame_024.png,6,390.22265625,260.30078125,0.47710084915161133,371,224,1
24,0,24,iter_00_frame_024.png,7,390.22265625,260.30078125,0.47405821084976196,438,270,2
24,0,24,iter_00_frame_024.png,8,390.22265625,285.26171875,0.5100096464157104,394,248,1
24,0,24,iter_00_frame_024.png,9,406.86328125,243.66015625,0.4693732261657715,415,240,2
24,0,24,iter_00_frame_024.png,10,406.86328125,227.01953125,0.4355067014694214,363,214,1
24,0,24,iter_00_frame_024.png,11,398.54296875,285.26171875,0.6179093718528748,419,318,1
24,0,24,iter_00_frame_024.png,12,406.86328125,285.26171875,0.6544066071510315,395,297,1
24,0,24,iter_00_frame_024.png,13,356.94140625,343.50390625,0.6663342118263245,356,362,2
24,0,24,iter_00_frame_024.png,14,365.26171875,343.50390625,0.5723737478256226,326,325,1
24,0,24,iter_00_frame_024.png,15,381.90234375,393.42578125,0.5153242945671082,401,417,1
24,0,24,iter_00_frame_024.png,16,373.58203125,351.82421875,0.45466917753219604,371,386,1
25,0,25,iter_00_frame_025.png,0,381.90234375,227.01953125,0.47629809379577637,332,211,2
25,0,25,iter_00_frame_025.png,1,381.90234375,218.69921875,0.5098320245742798,337,199,2
25,0,25,iter_00_frame_025.png,2,365.26171875,227.01953125,0.4432125687599182,334,196,1
25,0,25,iter_00_frame_025.png,3,381.90234375,227.01953125,0.4647693932056427,365,201,2
25,0,25,iter_00_frame_025.png,4,365.26171875,243.66015625,0.4645371735095978,354,196,1
25,0,25,iter_00_frame_025.png,5,381.90234375,243.66015625,0.6314921379089355,389,240,2
25,0,25,iter_00_frame_025.png,6,373.58203125,260.30078125,0.48357197642326355,371,230,1
25,0,25,iter_00_frame_025.png,7,390.22265625,285.26171875,0.48863673210144043,438,275,2
25,0,25,iter_00_frame_025.png,8,390.22265625,285.26171875,0.5256149768829346,395,253,1
25,0,25,iter_00_frame_025.png,9,406.86328125,243.66015625,0.42255958914756775,414,245,2
25,0,25,iter_00_frame_025.png,10,406.86328125,251.98046875,0.42962804436683655,363,219,1
25,0,25,iter_00_frame_025.png,11,390.22265625,285.26171875,0.6663674712181091,420,323,1
25,0,25,iter_00_frame_025.png,12,415.18359375,293.58203125,0.6773332357406616,396,302,1
25,0,25,iter_00_frame_025.png,13,356.94140625,351.82421875,0.6145467162132263,355,363,2
25,0,25,iter_00_frame_025.png,14,365.26171875,343.50390625,0.6613548994064331,325,325,1
25,0,25,iter_00_frame_025.png,15,398.54296875,418.38671875,0.4214846193790436,401,417,1
25,0,25,iter_00_frame_025.png,16,381.90234375,393.42578125,0.42480432987213135,371,386,1
26,0,26,iter_00_frame_026.png,0,398.54296875,243.66015625,0.5425205230712891,332,217,2
26,0,26,iter_00_frame_026.png,1,381.90234375,227.01953125,0.5223975777626038,337,205,2
26,0,26,iter_00_frame_026.png,2,381.90234375,235.33984375,0.5105724930763245,333,202,1
26,0,26,iter_00_frame_026.png,3,381.90234375,243.66015625,0.49804288148880005,364,207,2
26,0,26,iter_00_frame_026.png,4,381.90234375,243.66015625,0.50529944896698,354,202,1
26,0,26,iter_00_frame_026.png,5,398.54296875,251.98046875,0.5866400003433228,389,246,2
26,0,26,iter_00_frame_026.png,6,398.54296875,310.22265625,0.6156072020530701,371,235,1
26,0,26,iter_00_frame_026.png,7,390.22265625,285.26171875,0.5201616287231445,437,280,2
26,0,26,iter_00_frame_026.png,8,373.58203125,351.82421875,0.6476558446884155,394,257,1
26,0,26,iter_00_frame_026.png,9,373.58203125,351.82421875,0.35024726390838623,413,251,2
26,0,26,iter_00_frame_026.png,10,390.22265625,410.06640625,0.4273506999015808,363,224,1
26,0,26,iter_00_frame_026.png,11,390.22265625,285.26171875,0.5197589993476868,420,329,1
26,0,26,iter_00_frame_026.png,12,415.18359375,293.58203125,0.5925493240356445,396,306,1
26,0,26,iter_00_frame_026.png,13,365.26171875,343.50390625,0.49530211091041565,355,364,2
26,0,26,iter_00_frame_026.png,14,373.58203125,343.50390625,0.5819001197814941,325,325,1
26,0,26,iter_00_frame_026.png,15,365.26171875,351.82421875,0.36549901962280273,401,417,1
26,0,26,iter_00_frame_026.png,16,356.94140625,351.82421875,0.4017743468284607,371,386,1
27,0,27,iter_00_frame_027.png,0,381.90234375,235.33984375,0.7052390575408936,331,223,2
27,0,27,iter_00_frame_027.png,1,381.90234375,227.01953125,0.6788203716278076,336,211,2
27,0,27,iter_00_frame_027.png,2,373.58203125,235.33984375,0.6776648759841919,333,208,1
27,0,27,iter_00_frame_027.png,3,381.90234375,235.33984375,0.5872830748558044,364,213,2
27,0,27,iter_00_frame_027.png,4,365.26171875,251.98046875,0.6369641423225403,353,207,1
27,0,27,iter_00_frame_027.png,5,398.54296875,251.98046875,0.6748467683792114,388,252,2
27,0,27,iter_00_frame_027.png,6,381.90234375,276.94140625,0.5791327357292175,370,240,1
27,0,27,iter_00_frame_027.png,7,431.82421875,285.26171875,0.5858751535415649,437,285,2
27,0,27,iter_00_frame_027.png,8,373.58203125,351.82421875,0.523583710193634,394,261,1
27,0,27,iter_00_frame_027.png,9,415.18359375,260.30078125,0.469986230134964,413,256,2
27,0,27,iter_00_frame_027.png,10,365.26171875,351.82421875,0.3539590835571289,362,229,1
27,0,27,iter_00_frame_027.png,11,415.18359375,318.54296875,0.5550264716148376,421,334,1
27,0,27,iter_00_frame_027.png,12,415.18359375,293.58203125,0.651889443397522,397,311,1
27,0,27,iter_00_frame_027.png,13,356.94140625,351.82421875,0.6545366048812866,355,365,2
27,0,27,iter_00_frame_027.png,14,373.58203125,343.50390625,0.6530349850654602,324,326,1
27,0,27,iter_00_frame_027.png,15,390.22265625,418.38671875,0.45624062418937683,401,417,1
27,0,27,iter_00_frame_027.png,16,373.58203125,401.74609375,0.36523884534835815,371,386,1
28,0,28,iter_00_frame_028.png,0,390.22265625,243.66015625,0.5568973422050476,331,228,2
28,0,28,iter_00_frame_028.png,1,381.90234375,243.66015625,0.5362617373466492,336,217,2
28,0,28,iter_00_frame_028.png,2,373.58203125,243.66015625,0.5079593658447266,332,214,1
28,0,28,iter_00_frame_028.png,3,381.90234375,251.98046875,0.49699801206588745,364,219,2
28,0,28,iter_00_frame_028.png,4,373.58203125,251.98046875,0.5368261337280273,353,213,1
28,0,28,iter_00_frame_028.png,5,390.22265625,251.98046875,0.5306769013404846,388,257,2
28,0,28,iter_00_frame_028.png,6,398.54296875,310.22265625,0.5743020176887512,370,246,1
28,0,28,iter_00_frame_028.png,7,381.90234375,351.82421875,0.5022625923156738,437,290,2
28,0,28,iter_00_frame_028.png,8,373.58203125,351.82421875,0.6005731821060181,394,266,1
28,0,28,iter_00_frame_028.png,9,356.94140625,351.82421875,0.3115845024585724,412,262,2
28,0,28,iter_00_frame_028.png,10,390.22265625,410.06640625,0.38373878598213196,362,234,1
28,0,28,iter_00_frame_028.png,11,381.90234375,285.26171875,0.5582965612411499,421,339,1
28,0,28,iter_00_frame_028.png,12,415.18359375,285.26171875,0.6133543252944946,397,315,1
28,0,28,iter_00_frame_028.png,13,356.94140625,351.82421875,0.6056114435195923,355,365,2
28,0,28,iter_00_frame_028.png,14,373.58203125,343.50390625,0.6195352077484131,324,326,1
28,0,28,iter_00_frame_028.png,15,356.94140625,351.82421875,0.30563265085220337,401,417,1
28,0,28,iter_00_frame_028.png,16,381.90234375,351.82421875,0.35503774881362915,371,386,1
29,0,29,iter_00_frame_029.png,0,390.22265625,243.66015625,0.6222629547119141,331,233,2
29,0,29,iter_00_frame_029.png,1,381.90234375,243.66015625,0.6176149845123291,336,222,2
29,0,29,iter_00_frame_029.png,2,381.90234375,251.98046875,0.5814599394798279,332,219,1
29,0,29,iter_00_frame_029.png,3,381.90234375,251.98046875,0.5113726258277893,363,224,2
29,0,29,iter_00_frame_029.png,4,373.58203125,260.30078125,0.520960807800293,353,218,1
29,0,29,iter_00_frame_029.png,5,398.54296875,285.26171875,0.5345466732978821,387,262,2
29,0,29,iter_00_frame_029.png,6,390.22265625,310.22265625,0.6198610067367554,370,251,1
29,0,29,iter_00_frame_029.png,7,381.90234375,351.82421875,0.5701192617416382,437,295,2
29,0,29,iter_00_frame_029.png,8,373.58203125,360.14453125,0.6562603712081909,394,270,1
29,0,29,iter_00_frame_029.png,9,390.22265625,410.06640625,0.38031548261642456,411,267,2
29,0,29,iter_00_frame_029.png,10,381.90234375,410.06640625,0.41518256068229675,361,238,1
29,0,29,iter_00_frame_029.png,11,390.22265625,285.26171875,0.527044951915741,421,344,1
29,0,29,iter_00_frame_029.png,12,390.22265625,285.26171875,0.6017569303512573,397,320,1
29,0,29,iter_00_frame_029.png,13,365.26171875,351.82421875,0.6070845127105713,356,366,2
29,0,29,iter_00_frame_029.png,14,381.90234375,343.50390625,0.6035988330841064,324,326,1
29,0,29,iter_00_frame_029.png,15,356.94140625,351.82421875,0.3115374445915222,401,417,1
29,0,29,iter_00_frame_029.png,16,381.90234375,351.82421875,0.30506831407546997,371,386,1
30,0,30,iter_00_frame_030.png,0,381.90234375,251.98046875,0.6513168811798096,330,239,2
30,0,30,iter_00_frame_030.png,1,381.90234375,243.66015625,0.6639130711555481,335,227,2
